,Date,Qual_wind,Wind_max,Wind_avg,Qual_precep,Precepitation,Type_of_Precipitation,sunshine_hours,snow_height,Coverage_avg,Vapour_p_avg,Air_p_avg,Temp_avg,Rel_Humid_avg,Temp_max_2m,Temp_min_2m,Temp_min_gnd
14450,1991-07-25,10,8.9,2.8,10,0.3,6,2.8,0,6.0,14.3,1004.0,16.6,75.0,20.7,15.0,14.2
14451,1991-07-26,10,9.4,1.6,10,0.0,6,2.4,0,7.3,14.9,1010.0,18.4,72.0,22.3,13.3,11.6
14452,1991-07-27,10,5.5,1.0,10,0.0,0,6.9,0,4.0,16.1,1014.1,18.6,76.0,23.6,13.2,10.4
14453,1991-07-28,10,8.0,1.9,10,0.0,0,14.3,0,1.3,14.4,1012.0,21.8,57.0,28.2,12.4,9.4
14454,1991-07-29,10,11.5,3.3,10,0.0,0,13.7,0,1.7,13.5,1007.2,24.3,45.0,29.0,14.0,10.2
14455,1991-07-30,10,10.1,2.7,10,0.9,6,11.4,0,2.7,15.8,1003.3,24.0,53.0,29.3,16.1,13.2
14456,1991-07-31,10,7.7,2.0,10,4.8,6,0.8,0,7.7,18.2,1005.4,17.8,89.0,23.7,16.4,16.6
14457,1991-08-01,10,8.4,1.4,10,0.0,0,6.7,0,5.3,16.4,1008.8,19.8,73.0,24.0,13.8,11.9
14458,1991-08-02,10,6.6,1.5,10,0.0,0,10.9,0,3.3,16.8,1014.7,21.8,66.0,26.8,14.3,10.9
14459,1991-08-03,10,5.5,1.0,10,0.0,0,10.0,0,2.0,17.2,1017.4,20.4,73.0,25.6,16.0,12.1
14460,1991-08-04,10,5.8,1.1,10,0.0,0,7.8,0,2.3,17.3,1017.3,21.9,67.0,27.5,16.6,13.8
14461,1991-08-05,10,9.4,2.1,10,0.0,0,7.6,0,5.3,16.9,1014.1,24.0,59.0,29.1,16.7,14.6
14462,1991-08-06,10,9.8,3.8,10,0.0,0,12.9,0,2.0,17.4,1007.0,26.4,52.0,33.4,20.7,19.6
14463,1991-08-07,10,16.7,2.0,10,22.9,6,9.6,0,4.3,20.2,1005.8,22.8,72.0,29.7,18.9,15.8
14464,1991-08-08,10,9.2,3.5,10,14.3,6,0.0,0,7.0,18.5,1011.4,17.7,91.0,20.2,16.6,18.2
14465,1991-08-09,10,6.0,1.7,10,0.0,0,10.9,0,3.7,14.0,1019.4,19.4,64.0,24.0,11.9,8.4
14466,1991-08-10,10,6.9,2.8,10,0.0,0,1.0,0,7.7,19.0,1017.4,22.2,72.0,24.7,18.3,16.7
14467,1991-08-11,10,8.8,3.8,10,3.6,6,2.3,0,6.0,18.4,1013.0,19.9,79.0,23.2,18.5,17.7
14468,1991-08-12,10,7.8,2.7,10,0.0,0,9.7,0,3.7,15.0,1012.2,18.2,71.0,23.1,16.3,17.0
14469,1991-08-13,10,4.1,0.8,10,0.0,6,7.8,0,3.7,12.9,1013.3,17.6,66.0,24.1,12.3,8.2
14470,1991-08-14,10,5.2,1.4,10,0.0,0,5.1,0,4.7,13.7,1012.7,20.2,57.0,24.8,14.6,12.0
14471,1991-08-15,10,5.5,1.2,10,0.0,0,12.6,0,0.7,14.7,1012.1,20.7,63.0,26.6,13.6,10.9
14472,1991-08-16,10,9.3,2.9,10,0.0,6,5.5,0,3.3,16.3,1011.1,19.1,72.0,22.9,17.6,16.2
14473,1991-08-17,10,14.8,4.5,10,9.7,6,3.2,0,7.0,15.5,1009.2,17.2,78.0,22.2,14.7,11.4
14474,1991-08-18,10,12.5,3.8,10,0.0,6,8.6,0,2.0,13.4,1013.3,15.8,74.0,20.5,11.7,10.9
14475,1991-08-19,10,8.2,2.1,10,0.0,0,5.4,0,5.3,12.8,1015.7,16.6,70.0,21.1,9.8,8.1
14476,1991-08-20,10,6.6,2.2,10,2.9,6,3.6,0,5.3,14.7,1014.8,17.8,69.0,22.1,15.0,15.4
14477,1991-08-21,10,5.7,1.6,10,0.0,0,12.5,0,0.0,15.0,1011.3,20.9,65.0,26.3,12.0,10.5
14478,1991-08-22,10,13.9,4.7,10,0.0,6,6.0,0,6.3,14.8,1005.1,26.1,45.0,29.1,18.5,15.1
14479,1991-08-23,10,11.8,4.6,10,0.0,0,7.7,0,5.0,13.5,1013.0,21.4,54.0,26.9,19.2,18.4
14480,1991-08-24,10,10.6,3.8,10,0.0,0,6.7,0,2.7,13.7,1016.7,18.6,63.0,23.2,16.6,15.8
14481,1991-08-25,10,3.8,0.9,10,0.0,0,4.1,0,3.0,14.3,1018.6,17.1,74.0,22.4,11.4,9.0
14482,1991-08-26,10,6.9,1.4,10,0.0,0,7.6,0,2.0,14.1,1016.9,17.6,69.0,23.2,11.5,8.9
14483,1991-08-27,10,5.7,1.2,10,0.0,0,7.7,0,3.3,13.7,1020.3,17.2,70.0,23.0,11.1,9.0
14484,1991-08-28,10,7.2,2.4,10,0.0,0,6.7,0,3.0,13.6,1021.0,16.1,73.0,21.7,12.5,8.3
14485,1991-08-29,10,9.8,2.8,10,0.0,0,12.8,0,0.0,10.8,1020.4,15.8,63.0,22.0,8.6,5.1
14486,1991-08-30,10,8.4,2.3,10,0.0,0,12.7,0,0.0,12.5,1019.7,17.8,63.0,23.9,9.1,6.2
14487,1991-08-31,10,7.6,2.3,10,0.0,0,12.4,0,0.3,13.0,1016.9,19.3,61.0,27.2,11.3,7.8
14488,1991-09-01,10,11.1,3.2,10,0.0,0,12.5,0,0.0,12.8,1014.2,21.4,51.0,29.2,11.0,9.4
14489,1991-09-02,10,5.0,1.9,10,0.0,0,11.6,0,0.7,13.2,1018.2,21.7,51.0,29.4,15.8,10.9
14490,1991-09-03,10,8.4,1.7,10,0.0,0,11.5,0,0.3,12.9,1021.1,21.2,53.0,29.6,13.5,10.5
14491,1991-09-04,10,7.0,1.2,10,0.0,0,11.1,0,0.3,13.8,1020.0,21.8,56.0,29.0,12.6,9.7
14492,1991-09-05,10,7.6,3.1,10,0.0,6,6.7,0,6.0,15.4,1019.2,19.4,70.0,23.2,14.8,14.0
14493,1991-09-06,10,9.2,3.0,10,0.0,0,1.5,0,4.7,10.6,1021.4,14.1,65.0,19.6,11.6,9.7
14494,1991-09-07,10,7.2,2.5,10,0.0,0,0.7,0,6.7,12.7,1021.0,15.6,72.0,18.3,10.0,5.0
14495,1991-09-08,10,5.2,1.2,10,0.0,0,0.0,0,5.3,13.7,1017.6,15.0,79.0,18.8,12.5,8.1
14496,1991-09-09,10,6.2,1.2,10,0.0,0,10.0,0,3.0,12.6,1015.3,15.8,71.0,22.4,10.3,7.7
14497,1991-09-10,10,5.3,1.1,10,0.0,0,8.6,0,3.0,12.9,1010.9,18.9,62.0,26.2,9.0,6.4
14498,1991-09-11,10,9.8,2.4,10,0.0,0,2.1,0,5.7,13.0,1011.0,15.4,72.0,20.7,13.5,11.1
14499,1991-09-12,10,7.4,2.0,10,0.0,0,11.5,0,0.7,8.7,1015.8,12.6,63.0,18.6,5.2,1.0
14500,1991-09-13,10,6.0,1.0,10,0.0,0,11.4,0,0.3,9.2,1016.7,13.4,63.0,23.0,4.8,2.4
14501,1991-09-14,10,7.7,1.3,10,0.0,0,11.3,0,1.0,10.2,1015.5,17.6,51.0,26.1,9.0,4.9
14502,1991-09-15,10,9.1,3.3,10,2.0,6,1.7,0,7.7,16.2,1013.3,18.4,75.0,22.7,14.1,10.0
14503,1991-09-16,10,9.1,2.6,10,16.0,6,1.9,0,6.7,16.6,1012.4,18.2,80.0,22.0,15.7,13.0
14504,1991-09-17,10,10.3,3.9,10,0.0,0,5.7,0,6.0,13.9,1013.7,16.5,72.0,20.0,14.8,16.0
14505,1991-09-18,10,9.0,2.5,10,0.0,6,7.9,0,4.7,14.2,1014.9,17.8,70.0,22.8,12.9,11.3
14506,1991-09-19,10,8.3,1.8,10,0.0,0,5.6,0,5.3,13.5,1012.7,14.9,76.0,19.6,12.0,15.8
14507,1991-09-20,10,5.7,1.4,10,0.0,0,7.7,0,2.3,10.9,1012.7,13.0,73.0,18.7,9.6,7.2
14508,1991-09-21,10,8.5,2.6,10,0.0,0,10.1,0,0.3,13.4,1007.5,17.7,70.0,25.5,6.9,4.4
14509,1991-09-22,10,12.5,5.4,10,4.5,6,1.5,0,4.0,15.0,1002.1,15.8,78.0,21.6,13.3,15.9
14510,1991-09-23,10,16.3,5.9,10,0.0,6,1.5,0,6.3,11.9,1006.7,16.1,66.0,18.8,12.0,10.9
14511,1991-09-24,10,14.7,6.3,10,4.6,6,2.9,0,6.7,15.4,1004.1,20.0,66.0,23.0,15.6,15.2
14512,1991-09-25,10,12.5,4.0,10,5.5,6,1.7,0,7.7,19.0,998.4,18.1,90.0,23.2,16.5,16.6
14513,1991-09-26,10,10.3,2.3,10,2.6,6,0.0,0,8.0,15.9,995.5,15.0,91.0,17.7,13.7,15.3
14514,1991-09-27,10,10.1,3.5,10,1.1,6,0.5,0,6.7,12.2,998.3,12.5,83.0,14.0,11.7,10.8
14515,1991-09-28,10,13.7,5.5,10,2.6,6,3.1,0,5.3,11.0,995.4,12.8,75.0,14.4,9.8,8.5
14516,1991-09-29,10,8.4,3.7,10,0.2,6,0.3,0,6.0,13.1,993.2,14.4,79.0,17.0,12.2,11.2
14517,1991-09-30,10,14.2,3.7,10,1.8,6,2.0,0,4.7,12.0,997.8,11.6,83.0,15.6,9.0,11.7
14518,1991-10-01,10,17.9,5.7,10,2.3,6,1.6,0,5.3,11.3,1002.5,11.4,84.0,16.1,7.4,6.1
14519,1991-10-02,10,16.8,5.4,10,0.1,6,3.8,0,5.3,10.5,1016.9,12.0,74.0,15.9,9.6,8.7
14520,1991-10-03,10,10.5,3.9,10,0.4,6,8.5,0,4.0,10.3,1021.4,14.8,65.0,19.7,7.9,7.0
14521,1991-10-04,10,9.6,2.1,10,0.0,6,3.4,0,5.3,13.0,1019.7,13.4,83.0,17.9,11.6,11.8
14522,1991-10-05,10,6.3,2.2,10,2.9,6,4.6,0,7.0,12.8,1008.5,14.6,79.0,17.4,10.0,7.0
14523,1991-10-06,10,9.0,2.8,10,0.7,6,0.0,0,7.0,13.0,1012.3,12.6,87.0,15.3,11.9,12.6
14524,1991-10-07,10,3.9,1.2,10,0.0,6,0.0,0,7.3,13.5,1009.8,13.2,88.0,16.4,10.9,10.7
14525,1991-10-08,10,5.8,1.3,10,0.0,0,2.2,0,5.0,14.3,1005.2,15.0,83.0,17.8,12.0,10.9
14526,1991-10-09,10,8.0,2.1,10,0.0,0,8.0,0,1.0,12.8,1009.0,15.3,76.0,20.6,11.2,7.2
14527,1991-10-10,10,7.8,2.4,10,0.0,0,7.1,0,3.0,12.7,1012.8,16.2,71.0,21.6,10.7,7.0
14528,1991-10-11,10,10.2,3.1,10,0.0,0,7.4,0,4.0,11.1,1003.1,14.3,69.0,21.4,10.6,6.3
14529,1991-10-12,10,9.1,2.6,10,9.0,6,0.0,0,7.3,12.9,999.8,13.3,83.0,15.3,12.1,7.5
14530,1991-10-13,10,6.0,2.6,10,0.2,6,0.0,0,7.0,13.3,1000.1,13.0,88.0,14.7,11.7,11.7
14531,1991-10-14,10,8.0,2.8,10,0.0,0,7.6,0,3.3,12.1,1001.9,14.3,75.0,19.1,10.5,8.8
14532,1991-10-15,10,5.9,2.5,10,0.0,6,7.8,0,4.3,12.9,1006.1,14.5,78.0,19.5,11.8,10.3
14533,1991-10-16,10,19.0,6.3,10,1.7,6,3.8,0,7.3,12.4,1003.0,14.7,76.0,18.1,10.6,10.0
14534,1991-10-17,10,21.3,7.8,10,2.1,6,4.9,0,2.7,8.4,995.3,8.4,74.0,15.1,6.0,8.8
14535,1991-10-18,10,18.3,7.1,10,4.6,6,2.7,0,6.3,9.5,997.8,8.4,84.0,12.0,7.2,6.0
14536,1991-10-19,10,11.4,4.9,10,0.4,6,4.9,0,5.3,8.5,1006.5,7.2,83.0,10.8,5.3,4.5
14537,1991-10-20,10,10.8,3.4,10,0.0,0,0.9,0,6.0,7.9,1013.5,6.8,79.0,10.2,5.4,5.0
14538,1991-10-21,10,4.4,1.0,10,0.0,6,1.1,0,6.3,7.7,1018.6,6.2,82.0,9.5,4.0,3.4
14539,1991-10-22,10,5.0,1.4,10,0.0,6,6.9,0,3.7,8.6,1022.0,8.1,81.0,11.3,3.5,-0.2
14540,1991-10-23,10,5.9,2.0,10,1.1,6,0.0,0,7.3,10.4,1022.5,9.5,88.0,11.3,5.7,2.0
14541,1991-10-24,10,5.0,1.8,10,0.0,6,0.0,0,7.7,10.6,1021.6,9.8,88.0,11.4,7.5,6.6
14542,1991-10-25,10,4.2,1.4,10,0.0,0,0.0,0,7.3,10.8,1019.7,10.5,85.0,11.9,9.3,9.0
14543,1991-10-26,10,9.0,3.4,10,0.0,0,9.0,0,0.0,5.5,1015.2,8.0,52.0,12.4,5.1,2.4
14544,1991-10-27,10,12.5,4.5,10,0.0,0,8.9,0,0.0,5.2,1011.3,7.6,52.0,11.1,3.4,0.6
14545,1991-10-28,10,13.0,5.1,10,0.0,0,4.1,0,3.3,5.7,1014.4,7.4,55.0,10.5,4.7,2.8
14546,1991-10-29,10,11.0,4.0,10,0.0,0,8.7,0,0.3,4.8,1018.7,6.3,51.0,10.7,4.1,1.8
14547,1991-10-30,10,12.8,5.6,10,0.0,0,3.2,0,3.7,5.6,1012.2,6.0,61.0,8.8,3.7,1.9
14548,1991-10-31,10,14.4,5.5,10,0.0,0,3.1,0,6.3,7.1,1014.8,7.2,69.0,10.1,5.0,3.0
14549,1991-11-01,10,15.9,7.7,10,8.4,6,0.8,0,6.0,7.5,1010.6,8.4,69.0,10.1,5.2,4.0
14550,1991-11-02,10,18.0,6.1,10,0.0,6,2.1,0,6.3,10.8,1005.2,13.0,72.0,15.0,9.0,7.5
14551,1991-11-03,10,22.6,8.0,10,11.8,6,0.0,0,7.3,10.4,989.4,11.3,75.0,14.2,9.2,11.0
14552,1991-11-04,10,17.1,6.8,10,3.9,6,1.7,0,4.3,8.1,985.6,7.1,79.0,10.2,5.8,5.0
14553,1991-11-05,10,18.7,4.9,10,1.5,6,0.0,0,5.0,9.2,998.5,6.2,93.0,8.8,4.5,5.5
14554,1991-11-06,10,13.4,4.8,10,3.9,6,1.0,0,7.3,7.7,1015.2,5.7,85.0,7.3,2.0,0.4
14555,1991-11-07,10,18.8,8.2,10,12.0,6,0.0,0,8.0,11.9,1008.3,10.8,93.0,11.6,6.3,5.6
14556,1991-11-08,10,15.9,6.5,10,12.5,6,0.0,0,8.0,11.3,1005.8,9.5,92.0,11.5,7.9,10.2
14557,1991-11-09,10,9.3,4.1,10,1.2,6,2.6,0,4.7,7.9,1009.2,5.1,89.0,8.2,3.6,4.0
14558,1991-11-10,10,9.8,4.0,10,0.1,6,3.7,0,4.7,7.1,1016.1,5.0,82.0,8.2,2.4,1.9
14559,1991-11-11,10,17.0,6.6,10,11.1,6,0.0,0,8.0,8.8,1006.6,7.2,86.0,8.1,4.7,2.6
14560,1991-11-12,10,18.3,5.8,10,12.1,6,5.6,0,4.7,8.6,1003.7,9.4,78.0,11.8,4.6,3.3
14561,1991-11-13,10,18.5,6.4,10,0.3,6,0.0,0,7.0,7.9,992.0,7.9,74.0,12.4,7.0,5.6
14562,1991-11-14,10,14.8,5.6,10,0.8,6,0.0,0,7.7,7.4,992.2,6.8,75.0,8.1,5.6,3.5
14563,1991-11-15,10,11.3,3.7,10,0.1,6,2.2,0,4.0,8.0,996.1,5.4,86.0,9.6,4.0,3.8
14564,1991-11-16,10,4.0,1.1,10,0.0,0,0.2,0,7.3,7.6,1004.1,3.6,93.0,5.9,2.0,-0.9
14565,1991-11-17,10,9.0,1.3,10,0.4,6,4.5,0,5.7,6.3,1007.4,3.9,80.0,7.3,0.2,-1.2
14566,1991-11-18,10,12.0,5.5,10,1.7,6,0.0,0,7.7,8.4,998.3,6.6,88.0,8.0,2.8,2.4
14567,1991-11-19,10,8.1,2.8,10,9.1,6,0.2,0,7.0,9.3,999.3,7.0,90.0,9.8,5.3,4.9
14568,1991-11-20,10,13.5,5.5,10,1.3,6,0.0,0,8.0,7.2,1010.8,4.1,89.0,5.5,3.2,2.4
14569,1991-11-21,10,8.0,2.3,10,0.0,0,5.4,0,3.3,5.8,1019.8,1.2,82.0,4.7,-1.2,-1.4
14570,1991-11-22,10,5.9,2.7,10,0.0,0,2.3,0,7.0,5.9,1017.5,1.7,87.0,3.6,-2.0,-4.8
14571,1991-11-23,10,5.0,2.0,10,0.0,0,0.0,0,7.7,6.4,1016.8,5.1,74.0,6.6,2.0,1.9
14572,1991-11-24,10,7.7,1.5,10,0.0,0,3.4,0,2.7,6.8,1011.6,4.7,76.0,8.6,2.3,-0.6
14573,1991-11-25,10,11.2,4.3,10,0.0,0,0.0,0,5.3,6.2,1009.5,3.6,78.0,5.1,1.7,-2.6
14574,1991-11-26,10,10.7,4.3,10,0.0,6,3.4,0,5.0,6.3,1015.8,5.7,71.0,8.4,1.6,0.0
14575,1991-11-27,10,7.5,3.6,10,0.0,6,0.1,0,3.7,7.2,1019.9,6.2,74.0,8.6,5.0,3.4
14576,1991-11-28,10,8.3,3.9,10,0.0,0,6.0,0,0.0,7.6,1019.9,6.1,81.0,9.0,3.8,2.5
14577,1991-11-29,10,8.9,3.1,10,0.0,0,3.5,0,1.0,7.5,1018.7,4.3,88.0,7.9,2.3,0.6
14578,1991-11-30,10,8.9,3.4,10,0.0,0,7.0,0,0.3,6.8,1015.3,5.8,73.0,10.4,2.5,-0.6
14579,1991-12-01,10,6.5,1.3,10,0.0,0,5.5,0,2.7,6.1,1021.1,1.1,91.0,5.0,-0.7,-2.6
14580,1991-12-02,10,5.0,1.7,10,0.0,0,0.0,0,8.0,5.9,1024.2,-0.1,95.0,1.4,-0.8,-0.4
14581,1991-12-03,10,4.1,1.0,10,0.0,7,0.0,0,8.0,5.3,1026.9,-0.8,91.0,-0.3,-1.1,-0.7
14582,1991-12-04,10,4.0,0.9,10,0.2,6,0.0,0,8.0,5.9,1024.9,1.6,88.0,2.4,-0.7,-0.4
14583,1991-12-05,10,9.1,2.0,10,0.4,6,3.2,0,3.7,6.3,1025.4,1.7,85.0,6.1,-1.2,0.6
14584,1991-12-06,10,5.0,1.0,10,0.0,7,4.9,0,2.7,5.3,1033.1,0.8,82.0,3.7,-4.4,-6.0
14585,1991-12-07,10,2.7,1.2,10,0.1,6,0.0,0,8.0,5.9,1032.1,1.8,85.0,2.5,-0.1,-4.1
14586,1991-12-08,10,3.3,0.6,10,0.0,0,0.0,0,8.0,6.6,1028.4,3.6,85.0,4.4,1.8,1.1
14587,1991-12-09,10,6.3,1.8,10,0.0,0,6.1,0,0.3,5.3,1031.3,0.0,84.0,4.4,-1.9,-4.5
14588,1991-12-10,10,10.1,2.1,10,0.0,0,6.2,0,0.0,2.8,1033.4,-2.6,57.0,0.8,-5.7,-9.0
14589,1991-12-11,10,13.4,4.9,10,0.0,0,6.8,0,1.0,4.0,1030.2,-0.2,69.0,2.9,-5.0,-7.8
14590,1991-12-12,10,11.5,4.2,10,0.0,0,6.5,0,0.0,4.4,1032.3,1.4,65.0,4.1,-0.6,-2.5
14591,1991-12-13,10,7.7,3.2,10,0.0,0,6.0,0,0.7,4.6,1032.1,1.2,68.0,4.3,-1.3,-3.0
14592,1991-12-14,10,6.2,3.1,10,0.0,0,6.7,0,0.0,4.6,1028.5,2.3,64.0,6.7,-1.0,-2.9
14593,1991-12-15,10,9.4,3.7,10,0.0,0,5.1,0,3.0,4.0,1021.4,1.8,58.0,4.4,-0.3,-4.6
14594,1991-12-16,10,9.4,5.0,10,4.2,6,0.1,0,7.7,6.4,1017.3,3.8,80.0,5.5,1.5,0.0
14595,1991-12-17,10,12.9,4.7,10,13.8,6,0.2,0,8.0,8.7,1012.7,6.5,92.0,8.3,3.7,2.5
14596,1991-12-18,10,17.3,6.6,10,6.1,6,0.3,0,6.0,7.6,1006.5,5.6,82.0,8.2,4.4,5.2
14597,1991-12-19,10,19.5,7.9,10,16.9,6,0.0,0,8.0,10.4,995.3,9.2,91.0,11.0,4.1,3.1
14598,1991-12-20,10,18.1,6.4,10,5.9,8,0.5,0,5.0,6.3,997.0,2.4,86.0,10.4,1.1,2.4
14599,1991-12-21,10,14.3,5.7,10,20.7,6,0.0,0,8.0,9.0,994.1,7.4,94.0,11.5,1.9,0.5
14600,1991-12-22,10,12.9,5.9,10,5.0,6,0.0,0,8.0,12.7,1003.3,11.6,93.0,13.0,10.6,9.0
14601,1991-12-23,10,24.8,9.0,10,2.5,6,0.0,0,7.3,10.4,1007.8,10.4,80.0,11.8,9.3,10.0
14602,1991-12-24,10,17.3,4.5,10,0.0,0,1.8,0,4.7,7.2,1027.1,4.5,84.0,9.3,3.0,1.3
14603,1991-12-25,10,8.2,2.8,10,0.0,6,2.0,0,5.3,6.7,1035.3,3.8,84.0,6.1,2.3,0.2
14604,1991-12-26,10,13.5,6.6,10,1.1,6,0.0,0,8.0,8.3,1018.3,6.9,84.0,8.3,3.3,1.6
14605,1991-12-27,10,12.7,5.6,10,0.0,6,1.4,0,7.0,7.1,1021.8,6.2,74.0,7.8,5.5,4.5
14606,1991-12-28,10,4.1,1.5,10,0.0,0,0.1,0,7.7,7.9,1029.0,5.9,86.0,7.0,4.2,2.9
14607,1991-12-29,10,7.6,2.3,10,0.6,6,0.0,0,8.0,8.0,1032.7,5.2,90.0,6.3,4.6,3.3
14608,1991-12-30,10,2.7,0.4,10,0.0,6,0.0,0,8.0,8.6,1036.1,5.4,95.0,6.0,4.9,4.4
14609,1991-12-31,10,7.3,2.7,10,0.0,6,0.0,0,8.0,6.1,1030.8,3.9,75.0,5.5,3.4,3.0
14610,1992-01-01,10,12.2,5.8,10,0.0,6,0.0,0,8.0,7.1,1027.4,4.8,84.0,6.0,2.7,2.4
14611,1992-01-02,10,12.6,6.6,10,0.0,0,1.4,0,8.0,7.3,1026.0,5.2,82.0,7.6,4.5,3.3
14612,1992-01-03,10,14.6,7.2,10,0.0,6,0.0,0,7.3,6.0,1021.2,5.0,72.0,7.3,1.8,1.2
14613,1992-01-04,10,15.9,6.1,10,7.9,6,0.0,0,7.7,8.7,1016.1,6.7,86.0,8.5,5.7,5.8
14614,1992-01-05,10,13.0,4.6,10,7.7,6,0.0,0,8.0,10.3,1019.5,9.2,91.0,10.4,4.0,2.5
14615,1992-01-06,10,13.1,5.2,10,0.9,6,0.0,0,5.7,9.9,1021.6,8.4,88.0,10.6,7.4,8.9
14616,1992-01-07,10,13.0,4.8,10,0.0,6,6.1,0,2.0,6.8,1014.5,4.4,80.0,9.1,3.4,1.6
14617,1992-01-08,10,11.5,5.9,10,3.1,6,0.0,0,6.3,7.8,1004.2,9.2,68.0,10.9,3.6,1.6
14618,1992-01-09,10,9.6,4.4,10,0.1,6,0.0,0,8.0,10.2,999.3,9.4,83.0,12.3,7.9,7.2
14619,1992-01-10,10,12.3,4.2,10,0.0,0,2.9,0,3.3,6.7,1016.2,3.7,80.0,7.9,2.0,5.0
14620,1992-01-11,10,3.8,0.7,10,0.0,0,4.8,0,3.3,5.7,1022.8,0.7,88.0,4.7,-3.1,-5.6
14621,1992-01-12,10,6.0,1.2,10,1.5,6,0.0,0,8.0,6.6,1026.9,2.2,93.0,2.9,1.0,0.4
14622,1992-01-13,10,3.6,0.9,10,0.4,6,0.0,0,8.0,6.7,1030.7,3.5,85.0,4.5,2.0,1.7
14623,1992-01-14,10,5.9,2.4,10,0.4,6,0.0,0,8.0,8.0,1028.8,5.0,92.0,5.9,3.1,3.0
14624,1992-01-15,10,6.0,2.6,10,0.0,6,0.0,0,8.0,7.9,1029.7,6.0,84.0,6.6,5.3,5.3
14625,1992-01-16,10,10.0,3.0,10,0.0,6,0.0,0,8.0,7.0,1024.7,4.5,82.0,6.4,3.4,4.8
14626,1992-01-17,10,7.3,3.3,10,0.0,0,0.0,0,7.7,6.6,1028.0,5.3,72.0,6.7,3.6,3.6
14627,1992-01-18,10,4.9,2.0,10,0.0,6,0.9,0,6.3,7.2,1026.5,4.6,85.0,6.4,2.6,2.0
14628,1992-01-19,10,10.4,5.0,10,6.6,6,0.0,0,8.0,8.2,1013.9,5.4,93.0,6.6,3.8,3.5
14629,1992-01-20,10,13.6,5.1,10,0.0,0,0.0,0,5.3,5.5,1020.7,0.4,80.0,6.4,-2.1,3.6
14630,1992-01-21,10,8.2,3.3,10,0.0,0,7.3,0,1.3,3.1,1029.6,-2.2,61.0,0.8,-5.4,-7.3
14631,1992-01-22,10,8.1,2.7,10,0.0,0,6.9,0,0.0,3.4,1027.0,-3.4,71.0,0.1,-5.7,-7.2
14632,1992-01-23,10,3.7,0.8,10,0.0,0,5.9,0,0.0,4.3,1025.8,-2.3,83.0,1.4,-7.5,-9.4
14633,1992-01-24,10,3.8,0.6,10,0.0,0,6.7,0,0.0,4.6,1028.6,-1.8,86.0,2.7,-6.4,-9.2
14634,1992-01-25,10,2.1,0.3,10,0.0,6,0.0,0,5.3,4.4,1031.8,-4.0,98.0,-1.7,-8.0,-9.0
14635,1992-01-26,10,2.9,0.4,10,0.3,6,0.0,0,8.0,6.2,1034.7,0.6,98.0,2.4,-3.7,-3.7
14636,1992-01-27,10,6.9,1.9,10,0.0,0,4.6,0,3.7,5.7,1035.2,0.4,88.0,3.2,-0.8,-1.1
14637,1992-01-28,10,5.1,1.8,10,0.0,0,4.6,0,2.7,5.2,1035.4,-0.8,90.0,1.7,-2.9,-5.6
14638,1992-01-29,10,5.7,1.9,10,0.0,0,6.4,0,2.0,5.3,1032.8,0.8,82.0,5.5,-3.0,-5.0
14639,1992-01-30,10,5.3,2.3,10,0.0,0,0.0,0,8.0,6.1,1031.9,0.7,95.0,1.8,-1.2,-3.8
14640,1992-01-31,10,4.2,1.4,10,0.0,0,0.0,0,8.0,5.7,1030.2,-0.4,96.0,1.0,-1.0,-1.2
14641,1992-02-01,10,3.6,0.8,10,0.0,6,1.1,0,7.0,5.7,1027.7,-0.3,93.0,1.9,-2.1,-2.0
14642,1992-02-02,10,7.0,2.3,10,0.1,6,0.0,0,8.0,5.4,1022.6,-1.5,98.0,-0.4,-2.0,-1.2
14643,1992-02-03,10,14.3,5.6,10,1.5,6,2.9,0,6.7,6.4,1012.1,4.0,78.0,7.1,-2.0,-2.3
14644,1992-02-04,10,10.0,2.9,10,4.2,8,0.0,0,8.0,6.6,1009.6,2.1,92.0,3.7,1.4,1.4
14645,1992-02-05,10,10.2,4.0,10,2.6,6,0.0,0,8.0,8.7,1014.3,6.1,93.0,8.3,1.5,0.3
14646,1992-02-06,10,5.9,2.2,10,0.0,0,0.1,0,7.3,9.0,1023.3,7.2,87.0,9.4,5.6,4.5
14647,1992-02-07,10,8.6,2.7,10,0.0,0,3.7,0,5.3,7.7,1025.8,7.6,73.0,10.7,5.8,5.4
14648,1992-02-08,10,10.0,3.7,10,0.0,0,7.0,0,1.3,6.7,1020.4,6.5,71.0,11.0,2.3,0.0
14649,1992-02-09,10,13.0,6.2,10,1.0,6,6.0,0,2.7,7.2,1008.7,7.6,71.0,11.2,2.6,0.7
14650,1992-02-10,10,16.3,6.3,10,1.9,6,1.9,0,6.7,7.6,1009.4,6.4,79.0,9.5,4.3,4.5
14651,1992-02-11,10,9.1,4.3,10,5.4,6,0.0,0,8.0,9.0,1006.7,7.2,89.0,7.6,5.8,4.5
14652,1992-02-12,10,9.4,3.8,10,2.6,6,0.0,0,7.3,11.5,1003.4,11.5,86.0,13.3,7.4,6.5
14653,1992-02-13,10,10.3,4.3,10,0.7,6,0.2,0,6.3,9.3,1003.6,8.4,82.0,13.1,6.8,8.3
14654,1992-02-14,10,12.0,5.8,10,1.4,6,1.2,0,7.3,7.4,1011.9,7.3,74.0,8.6,5.0,4.1
14655,1992-02-15,10,18.8,7.2,10,2.1,6,0.0,0,7.3,9.2,1006.6,8.1,81.0,11.0,6.3,5.8
